,bldg_id,filename,in.geometry_floor_area,in.sqft,in.geometry_stories,in.geometry_wall_type,in.geometry_wall_exterior_finish,in.geometry_foundation_type,in.geometry_attic_type,in.door_area,in.doors,in.window_areas,in.windows,in.eaves,in.orientation,in.insulation_ceiling,in.insulation_wall,in.insulation_floor,in.insulation_foundation_wall,in.insulation_rim_joist,in.insulation_roof,in.insulation_slab,in.hvac_heating_type_and_fuel,in.hvac_heating_efficiency,in.hvac_cooling_type,in.hvac_cooling_efficiency,in.hvac_has_ducts,in.hvac_secondary_heating_type_and_fuel,in.heating_setpoint,in.cooling_setpoint,in.heating_setpoint_offset_period,in.cooling_setpoint_offset_period,in.heating_setpoint_has_offset,in.cooling_setpoint_has_offset,in.heating_setpoint_offset_magnitude,in.cooling_setpoint_offset_magnitude,in.infiltration,in.mechanical_ventilation,in.natural_ventilation,in.bathroom_spot_vent_hour,in.range_spot_vent_hour,in.occupants,in.ceiling_fan,in.lighting_interior_use,in.cooking_range,in.clothes_dryer,in.clothes_washer,in.ashrae_iecc_climate_zone_2004,in.city,in.state,in.weather_file_city,in.weather_file_latitude,in.weather_file_longitude,year,resistance[K W-1],capacitance[J K-1]
2111,416940,G5500950_cold.csv,750-999,885.0,1,Wood Frame,"Wood, Medium/Dark",Heated Basement,Vented Attic,20 ft^2,Fiberglass,F12 B12 L12 R12,"Double, Clear, Non-metal, Air, Exterior Clear Storm",2 ft,East,R-30,"Wood Stud, R-11",Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",,Propane Fuel Furnace,"Fuel Furnace, 80% AFUE",Central AC,"AC, SEER 13",Yes,,68F,78F,,,No,No,0F,0F,20 ACH50,,"Cooling Season, 7 days/wk",Hour1,Hour12,2,Standard Efficiency,100% Usage,"Electric, 80% Usage","Electric, 80% Usage","EnergyStar, 80% Usage",6A,Not in a census Place,WI,L O Simenstad Muni,45.31,-92.69,2009,0.010379774713415574,57997749.72255892
2112,416940,G5500950_cold.csv,750-999,885.0,1,Wood Frame,"Wood, Medium/Dark",Heated Basement,Vented Attic,20 ft^2,Fiberglass,F12 B12 L12 R12,"Double, Clear, Non-metal, Air, Exterior Clear Storm",2 ft,East,R-30,"Wood Stud, R-11",Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",,Propane Fuel Furnace,"Fuel Furnace, 80% AFUE",Central AC,"AC, SEER 13",Yes,,68F,78F,,,No,No,0F,0F,20 ACH50,,"Cooling Season, 7 days/wk",Hour1,Hour12,2,Standard Efficiency,100% Usage,"Electric, 80% Usage","Electric, 80% Usage","EnergyStar, 80% Usage",6A,Not in a census Place,WI,L O Simenstad Muni,45.31,-92.69,2016,0.0,0.0
2113,416967,G5500950_cold.csv,1000-1499,1220.0,1,Wood Frame,"Wood, Medium/Dark",Vented Crawlspace,Vented Attic,20 ft^2,Fiberglass,F15 B15 L15 R15,"Single, Clear, Non-metal",2 ft,East,R-30,"Wood Stud, R-11",Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",,Electricity Baseboard,"Electric Baseboard, 100% Efficiency",,,No,,65F,72F,,,No,No,0F,0F,20 ACH50,,"Cooling Season, 7 days/wk",Hour18,Hour15,1,Standard Efficiency,100% Usage,"Electric, 120% Usage","Electric, 120% Usage","Standard, 120% Usage",6A,In another census Place,WI,L O Simenstad Muni,45.31,-92.69,1918,0.0014309937532251593,109096143.14152081
2114,416967,G5500950_cold.csv,1000-1499,1220.0,1,Wood Frame,"Wood, Medium/Dark",Vented Crawlspace,Vented Attic,20 ft^2,Fiberglass,F15 B15 L15 R15,"Single, Clear, Non-metal",2 ft,East,R-30,"Wood Stud, R-11",Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",,Electricity Baseboard,"Electric Baseboard, 100% Efficiency",,,No,,65F,72F,,,No,No,0F,0F,20 ACH50,,"Cooling Season, 7 days/wk",Hour18,Hour15,1,Standard Efficiency,100% Usage,"Electric, 120% Usage","Electric, 120% Usage","Standard, 120% Usage",6A,In another census Place,WI,L O Simenstad Muni,45.31,-92.69,1919,0.0018629519591755244,70352812.37840699
2115,416967,G5500950_cold.csv,1000-1499,1220.0,1,Wood Frame,"Wood, Medium/Dark",Vented Crawlspace,Vented Attic,20 ft^2,Fiberglass,F15 B15 L15 R15,"Single, Clear, Non-metal",2 ft,East,R-30,"Wood Stud, R-11",Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",,Electricity Baseboard,"Electric Baseboard, 100% Efficiency",,,No,,65F,72F,,,No,No,0F,0F,20 ACH50,,"Cooling Season, 7 days/wk",Hour18,Hour15,1,Standard Efficiency,100% Usage,"Electric, 120% Usage","Electric, 120% Usage","Standard, 120% Usage",6A,In another census Place,WI,L O Simenstad Muni,45.31,-92.69,1949,0.0014621828939977298,79564604.24052519
2116,416967,G5500950_cold.csv,1000-1499,1220.0,1,Wood Frame,"Wood, Medium/Dark",Vented Crawlspace,Vented Attic,20 ft^2,Fiberglass,F15 B15 L15 R15,"Single, Clear, Non-metal",2 ft,East,R-30,"Wood Stud, R-11",Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",,Electricity Baseboard,"Electric Baseboard, 100% Efficiency",,,No,,65F,72F,,,No,No,0F,0F,20 ACH50,,"Cooling Season, 7 days/wk",Hour18,Hour15,1,Standard Efficiency,100% Usage,"Electric, 120% Usage","Electric, 120% Usage","Standard, 120% Usage",6A,In another census Place,WI,L O Simenstad Muni,45.31,-92.69,1958,0.001431032713098719,97308532.37340555
2117,416967,G5500950_cold.csv,1000-1499,1220.0,1,Wood Frame,"Wood, Medium/Dark",Vented Crawlspace,Vented Attic,20 ft^2,Fiberglass,F15 B15 L15 R15,"Single, Clear, Non-metal",2 ft,East,R-30,"Wood Stud, R-11",Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",,Electricity Baseboard,"Electric Baseboard, 100% Efficiency",,,No,,65F,72F,,,No,No,0F,0F,20 ACH50,,"Cooling Season, 7 days/wk",Hour18,Hour15,1,Standard Efficiency,100% Usage,"Electric, 120% Usage","Electric, 120% Usage","Standard, 120% Usage",6A,In another census Place,WI,L O Simenstad Muni,45.31,-92.69,1969,0.0022556750782282524,144071374.2542621
2118,416967,G5500950_cold.csv,1000-1499,1220.0,1,Wood Frame,"Wood, Medium/Dark",Vented Crawlspace,Vented Attic,20 ft^2,Fiberglass,F15 B15 L15 R15,"Single, Clear, Non-metal",2 ft,East,R-30,"Wood Stud, R-11",Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",,Electricity Baseboard,"Electric Baseboard, 100% Efficiency",,,No,,65F,72F,,,No,No,0F,0F,20 ACH50,,"Cooling Season, 7 days/wk",Hour18,Hour15,1,Standard Efficiency,100% Usage,"Electric, 120% Usage","Electric, 120% Usage","Standard, 120% Usage",6A,In another census Place,WI,L O Simenstad Muni,45.31,-92.69,1979,0.0026986833652099433,54416803.820049055
2119,416967,G5500950_cold.csv,1000-1499,1220.0,1,Wood Frame,"Wood, Medium/Dark",Vented Crawlspace,Vented Attic,20 ft^2,Fiberglass,F15 B15 L15 R15,"Single, Clear, Non-metal",2 ft,East,R-30,"Wood Stud, R-11",Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",,Electricity Baseboard,"Electric Baseboard, 100% Efficiency",,,No,,65F,72F,,,No,No,0F,0F,20 ACH50,,"Cooling Season, 7 days/wk",Hour18,Hour15,1,Standard Efficiency,100% Usage,"Electric, 120% Usage","Electric, 120% Usage","Standard, 120% Usage",6A,In another census Place,WI,L O Simenstad Muni,45.31,-92.69,1984,0.0031290027187622863,36995570.29779472
2120,416967,G5500950_cold.csv,1000-1499,1220.0,1,Wood Frame,"Wood, Medium/Dark",Vented Crawlspace,Vented Attic,20 ft^2,Fiberglass,F15 B15 L15 R15,"Single, Clear, Non-metal",2 ft,East,R-30,"Wood Stud, R-11",Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",,Electricity Baseboard,"Electric Baseboard, 100% Efficiency",,,No,,65F,72F,,,No,No,0F,0F,20 ACH50,,"Cooling Season, 7 days/wk",Hour18,Hour15,1,Standard Efficiency,100% Usage,"Electric, 120% Usage","Electric, 120% Usage","Standard, 120% Usage",6A,In another census Place,WI,L O Simenstad Muni,45.31,-92.69,1995,0.004910809062925435,78167993.78219059
2121,416967,G5500950_cold.csv,1000-1499,1220.0,1,Wood Frame,"Wood, Medium/Dark",Vented Crawlspace,Vented Attic,20 ft^2,Fiberglass,F15 B15 L15 R15,"Single, Clear, Non-metal",2 ft,East,R-30,"Wood Stud, R-11",Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",,Electricity Baseboard,"Electric Baseboard, 100% Efficiency",,,No,,65F,72F,,,No,No,0F,0F,20 ACH50,,"Cooling Season, 7 days/wk",Hour18,Hour15,1,Standard Efficiency,100% Usage,"Electric, 120% Usage","Electric, 120% Usage","Standard, 120% Usage",6A,In another census Place,WI,L O Simenstad Muni,45.31,-92.69,2002,0.0075295906732563795,79951700.18251061
2122,416967,G5500950_cold.csv,1000-1499,1220.0,1,Wood Frame,"Wood, Medium/Dark",Vented Crawlspace,Vented Attic,20 ft^2,Fiberglass,F15 B15 L15 R15,"Single, Clear, Non-metal",2 ft,East,R-30,"Wood Stud, R-11",Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",,Electricity Baseboard,"Electric Baseboard, 100% Efficiency",,,No,,65F,72F,,,No,No,0F,0F,20 ACH50,,"Cooling Season, 7 days/wk",Hour18,Hour15,1,Standard Efficiency,100% Usage,"Electric, 120% Usage","Electric, 120% Usage","Standard, 120% Usage",6A,In another census Place,WI,L O Simenstad Muni,45.31,-92.69,2009,0.0075295906732563795,79951700.18251061
2123,416967,G5500950_cold.csv,1000-1499,1220.0,1,Wood Frame,"Wood, Medium/Dark",Vented Crawlspace,Vented Attic,20 ft^2,Fiberglass,F15 B15 L15 R15,"Single, Clear, Non-metal",2 ft,East,R-30,"Wood Stud, R-11",Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",,Electricity Baseboard,"Electric Baseboard, 100% Efficiency",,,No,,65F,72F,,,No,No,0F,0F,20 ACH50,,"Cooling Season, 7 days/wk",Hour18,Hour15,1,Standard Efficiency,100% Usage,"Electric, 120% Usage","Electric, 120% Usage","Standard, 120% Usage",6A,In another census Place,WI,L O Simenstad Muni,45.31,-92.69,2016,0.0,0.0
2124,424634,G5500950_cold.csv,2000-2499,2176.0,2,Wood Frame,"Brick, Medium/Dark",Unheated Basement,Vented Attic,20 ft^2,Fiberglass,F12 B12 L12 R12,"Single, Clear, Non-metal",2 ft,North,R-38,"Wood Stud, R-7",Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",,Natural Gas Fuel Furnace,"Fuel Furnace, 92.5% AFUE",Room AC,"Room AC, EER 10.7",Yes,,70F,72F,Night -1h,Night Setback -2h,Yes,Yes,3F,2F,15 ACH50,,"Cooling Season, 7 days/wk",Hour16,Hour16,5,Standard Efficiency,100% Usage,"Electric, 120% Usage","Electric, 120% Usage","EnergyStar, 120% Usage",6A,In another census Place,WI,L O Simenstad Muni,45.31,-92.69,1918,0.000604934588967923,275844135.4497777
2125,424634,G5500950_cold.csv,2000-2499,2176.0,2,Wood Frame,"Brick, Medium/Dark",Unheated Basement,Vented Attic,20 ft^2,Fiberglass,F12 B12 L12 R12,"Single, Clear, Non-metal",2 ft,North,R-38,"Wood Stud, R-7",Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",,Natural Gas Fuel Furnace,"Fuel Furnace, 92.5% AFUE",Room AC,"Room AC, EER 10.7",Yes,,70F,72F,Night -1h,Night Setback -2h,Yes,Yes,3F,2F,15 ACH50,,"Cooling Season, 7 days/wk",Hour16,Hour16,5,Standard Efficiency,100% Usage,"Electric, 120% Usage","Electric, 120% Usage","EnergyStar, 120% Usage",6A,In another census Place,WI,L O Simenstad Muni,45.31,-92.69,1919,0.0007331007859666068,206741276.6460599
2126,424634,G5500950_cold.csv,2000-2499,2176.0,2,Wood Frame,"Brick, Medium/Dark",Unheated Basement,Vented Attic,20 ft^2,Fiberglass,F12 B12 L12 R12,"Single, Clear, Non-metal",2 ft,North,R-38,"Wood Stud, R-7",Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",,Natural Gas Fuel Furnace,"Fuel Furnace, 92.5% AFUE",Room AC,"Room AC, EER 10.7",Yes,,70F,72F,Night -1h,Night Setback -2h,Yes,Yes,3F,2F,15 ACH50,,"Cooling Season, 7 days/wk",Hour16,Hour16,5,Standard Efficiency,100% Usage,"Electric, 120% Usage","Electric, 120% Usage","EnergyStar, 120% Usage",6A,In another census Place,WI,L O Simenstad Muni,45.31,-92.69,1949,0.0005528706554026543,219282493.4396945
2127,424634,G5500950_cold.csv,2000-2499,2176.0,2,Wood Frame,"Brick, Medium/Dark",Unheated Basement,Vented Attic,20 ft^2,Fiberglass,F12 B12 L12 R12,"Single, Clear, Non-metal",2 ft,North,R-38,"Wood Stud, R-7",Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",,Natural Gas Fuel Furnace,"Fuel Furnace, 92.5% AFUE",Room AC,"Room AC, EER 10.7",Yes,,70F,72F,Night -1h,Night Setback -2h,Yes,Yes,3F,2F,15 ACH50,,"Cooling Season, 7 days/wk",Hour16,Hour16,5,Standard Efficiency,100% Usage,"Electric, 120% Usage","Electric, 120% Usage","EnergyStar, 120% Usage",6A,In another census Place,WI,L O Simenstad Muni,45.31,-92.69,1958,0.0005448718290803232,250930680.011127
2128,424634,G5500950_cold.csv,2000-2499,2176.0,2,Wood Frame,"Brick, Medium/Dark",Unheated Basement,Vented Attic,20 ft^2,Fiberglass,F12 B12 L12 R12,"Single, Clear, Non-metal",2 ft,North,R-38,"Wood Stud, R-7",Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",,Natural Gas Fuel Furnace,"Fuel Furnace, 92.5% AFUE",Room AC,"Room AC, EER 10.7",Yes,,70F,72F,Night -1h,Night Setback -2h,Yes,Yes,3F,2F,15 ACH50,,"Cooling Season, 7 days/wk",Hour16,Hour16,5,Standard Efficiency,100% Usage,"Electric, 120% Usage","Electric, 120% Usage","EnergyStar, 120% Usage",6A,In another census Place,WI,L O Simenstad Muni,45.31,-92.69,1969,0.0005229234701925197,375638880.38915604
2129,424634,G5500950_cold.csv,2000-2499,2176.0,2,Wood Frame,"Brick, Medium/Dark",Unheated Basement,Vented Attic,20 ft^2,Fiberglass,F12 B12 L12 R12,"Single, Clear, Non-metal",2 ft,North,R-38,"Wood Stud, R-7",Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",,Natural Gas Fuel Furnace,"Fuel Furnace, 92.5% AFUE",Room AC,"Room AC, EER 10.7",Yes,,70F,72F,Night -1h,Night Setback -2h,Yes,Yes,3F,2F,15 ACH50,,"Cooling Season, 7 days/wk",Hour16,Hour16,5,Standard Efficiency,100% Usage,"Electric, 120% Usage","Electric, 120% Usage","EnergyStar, 120% Usage",6A,In another census Place,WI,L O Simenstad Muni,45.31,-92.69,1979,0.0011126575876722273,186669318.96679595
2130,424634,G5500950_cold.csv,2000-2499,2176.0,2,Wood Frame,"Brick, Medium/Dark",Unheated Basement,Vented Attic,20 ft^2,Fiberglass,F12 B12 L12 R12,"Single, Clear, Non-metal",2 ft,North,R-38,"Wood Stud, R-7",Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",,Natural Gas Fuel Furnace,"Fuel Furnace, 92.5% AFUE",Room AC,"Room AC, EER 10.7",Yes,,70F,72F,Night -1h,Night Setback -2h,Yes,Yes,3F,2F,15 ACH50,,"Cooling Season, 7 days/wk",Hour16,Hour16,5,Standard Efficiency,100% Usage,"Electric, 120% Usage","Electric, 120% Usage","EnergyStar, 120% Usage",6A,In another census Place,WI,L O Simenstad Muni,45.31,-92.69,1984,0.001102593782222838,155551207.29052225
2131,424634,G5500950_cold.csv,2000-2499,2176.0,2,Wood Frame,"Brick, Medium/Dark",Unheated Basement,Vented Attic,20 ft^2,Fiberglass,F12 B12 L12 R12,"Single, Clear, Non-metal",2 ft,North,R-38,"Wood Stud, R-7",Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",,Natural Gas Fuel Furnace,"Fuel Furnace, 92.5% AFUE",Room AC,"Room AC, EER 10.7",Yes,,70F,72F,Night -1h,Night Setback -2h,Yes,Yes,3F,2F,15 ACH50,,"Cooling Season, 7 days/wk",Hour16,Hour16,5,Standard Efficiency,100% Usage,"Electric, 120% Usage","Electric, 120% Usage","EnergyStar, 120% Usage",6A,In another census Place,WI,L O Simenstad Muni,45.31,-92.69,1995,0.002044265052455828,234060752.87789956
2132,424634,G5500950_cold.csv,2000-2499,2176.0,2,Wood Frame,"Brick, Medium/Dark",Unheated Basement,Vented Attic,20 ft^2,Fiberglass,F12 B12 L12 R12,"Single, Clear, Non-metal",2 ft,North,R-38,"Wood Stud, R-7",Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",,Natural Gas Fuel Furnace,"Fuel Furnace, 92.5% AFUE",Room AC,"Room AC, EER 10.7",Yes,,70F,72F,Night -1h,Night Setback -2h,Yes,Yes,3F,2F,15 ACH50,,"Cooling Season, 7 days/wk",Hour16,Hour16,5,Standard Efficiency,100% Usage,"Electric, 120% Usage","Electric, 120% Usage","EnergyStar, 120% Usage",6A,In another census Place,WI,L O Simenstad Muni,45.31,-92.69,2002,0.002755938257358814,237242183.30994573
2133,424634,G5500950_cold.csv,2000-2499,2176.0,2,Wood Frame,"Brick, Medium/Dark",Unheated Basement,Vented Attic,20 ft^2,Fiberglass,F12 B12 L12 R12,"Single, Clear, Non-metal",2 ft,North,R-38,"Wood Stud, R-7",Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",,Natural Gas Fuel Furnace,"Fuel Furnace, 92.5% AFUE",Room AC,"Room AC, EER 10.7",Yes,,70F,72F,Night -1h,Night Setback -2h,Yes,Yes,3F,2F,15 ACH50,,"Cooling Season, 7 days/wk",Hour16,Hour16,5,Standard Efficiency,100% Usage,"Electric, 120% Usage","Electric, 120% Usage","EnergyStar, 120% Usage",6A,In another census Place,WI,L O Simenstad Muni,45.31,-92.69,2009,0.002755938257358814,237242183.30994573
2134,424634,G5500950_cold.csv,2000-2499,2176.0,2,Wood Frame,"Brick, Medium/Dark",Unheated Basement,Vented Attic,20 ft^2,Fiberglass,F12 B12 L12 R12,"Single, Clear, Non-metal",2 ft,North,R-38,"Wood Stud, R-7",Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",,Natural Gas Fuel Furnace,"Fuel Furnace, 92.5% AFUE",Room AC,"Room AC, EER 10.7",Yes,,70F,72F,Night -1h,Night Setback -2h,Yes,Yes,3F,2F,15 ACH50,,"Cooling Season, 7 days/wk",Hour16,Hour16,5,Standard Efficiency,100% Usage,"Electric, 120% Usage","Electric, 120% Usage","EnergyStar, 120% Usage",6A,In another census Place,WI,L O Simenstad Muni,45.31,-92.69,2016,0.0,0.0
2135,436445,G5500950_cold.csv,1000-1499,1220.0,1,Wood Frame,"Wood, Medium/Dark",Slab,Vented Attic,20 ft^2,Fiberglass,F9 B9 L9 R9,"Double, Clear, Non-metal, Air, Exterior Clear Storm",2 ft,West,R-13,"Wood Stud, R-11",,,,"Unfinished, Uninsulated",Uninsulated,Natural Gas Fuel Boiler,"Fuel Boiler, 80% AFUE",,,No,,68F,65F,Night -1h,,Yes,No,6F,0F,40 ACH50,,"Cooling Season, 7 days/wk",Hour8,Hour15,1,,100% Usage,"Gas, 120% Usage","Electric, 120% Usage","EnergyStar, 120% Usage",6A,In another census Place,WI,L O Simenstad Muni,45.31,-92.69,1918,0.0014309937532251593,109096143.14152081
2136,436445,G5500950_cold.csv,1000-1499,1220.0,1,Wood Frame,"Wood, Medium/Dark",Slab,Vented Attic,20 ft^2,Fiberglass,F9 B9 L9 R9,"Double, Clear, Non-metal, Air, Exterior Clear Storm",2 ft,West,R-13,"Wood Stud, R-11",,,,"Unfinished, Uninsulated",Uninsulated,Natural Gas Fuel Boiler,"Fuel Boiler, 80% AFUE",,,No,,68F,65F,Night -1h,,Yes,No,6F,0F,40 ACH50,,"Cooling Season, 7 days/wk",Hour8,Hour15,1,,100% Usage,"Gas, 120% Usage","Electric, 120% Usage","EnergyStar, 120% Usage",6A,In another census Place,WI,L O Simenstad Muni,45.31,-92.69,1919,0.0018629519591755244,70352812.37840699
2137,436445,G5500950_cold.csv,1000-1499,1220.0,1,Wood Frame,"Wood, Medium/Dark",Slab,Vented Attic,20 ft^2,Fiberglass,F9 B9 L9 R9,"Double, Clear, Non-metal, Air, Exterior Clear Storm",2 ft,West,R-13,"Wood Stud, R-11",,,,"Unfinished, Uninsulated",Uninsulated,Natural Gas Fuel Boiler,"Fuel Boiler, 80% AFUE",,,No,,68F,65F,Night -1h,,Yes,No,6F,0F,40 ACH50,,"Cooling Season, 7 days/wk",Hour8,Hour15,1,,100% Usage,"Gas, 120% Usage","Electric, 120% Usage","EnergyStar, 120% Usage",6A,In another census Place,WI,L O Simenstad Muni,45.31,-92.69,1949,0.0014621828939977298,79564604.24052519
2138,436445,G5500950_cold.csv,1000-1499,1220.0,1,Wood Frame,"Wood, Medium/Dark",Slab,Vented Attic,20 ft^2,Fiberglass,F9 B9 L9 R9,"Double, Clear, Non-metal, Air, Exterior Clear Storm",2 ft,West,R-13,"Wood Stud, R-11",,,,"Unfinished, Uninsulated",Uninsulated,Natural Gas Fuel Boiler,"Fuel Boiler, 80% AFUE",,,No,,68F,65F,Night -1h,,Yes,No,6F,0F,40 ACH50,,"Cooling Season, 7 days/wk",Hour8,Hour15,1,,100% Usage,"Gas, 120% Usage","Electric, 120% Usage","EnergyStar, 120% Usage",6A,In another census Place,WI,L O Simenstad Muni,45.31,-92.69,1958,0.001431032713098719,97308532.37340555
2139,436445,G5500950_cold.csv,1000-1499,1220.0,1,Wood Frame,"Wood, Medium/Dark",Slab,Vented Attic,20 ft^2,Fiberglass,F9 B9 L9 R9,"Double, Clear, Non-metal, Air, Exterior Clear Storm",2 ft,West,R-13,"Wood Stud, R-11",,,,"Unfinished, Uninsulated",Uninsulated,Natural Gas Fuel Boiler,"Fuel Boiler, 80% AFUE",,,No,,68F,65F,Night -1h,,Yes,No,6F,0F,40 ACH50,,"Cooling Season, 7 days/wk",Hour8,Hour15,1,,100% Usage,"Gas, 120% Usage","Electric, 120% Usage","EnergyStar, 120% Usage",6A,In another census Place,WI,L O Simenstad Muni,45.31,-92.69,1969,0.0022556750782282524,144071374.2542621
2140,436445,G5500950_cold.csv,1000-1499,1220.0,1,Wood Frame,"Wood, Medium/Dark",Slab,Vented Attic,20 ft^2,Fiberglass,F9 B9 L9 R9,"Double, Clear, Non-metal, Air, Exterior Clear Storm",2 ft,West,R-13,"Wood Stud, R-11",,,,"Unfinished, Uninsulated",Uninsulated,Natural Gas Fuel Boiler,"Fuel Boiler, 80% AFUE",,,No,,68F,65F,Night -1h,,Yes,No,6F,0F,40 ACH50,,"Cooling Season, 7 days/wk",Hour8,Hour15,1,,100% Usage,"Gas, 120% Usage","Electric, 120% Usage","EnergyStar, 120% Usage",6A,In another census Place,WI,L O Simenstad Muni,45.31,-92.69,1979,0.0026986833652099433,54416803.820049055
2141,436445,G5500950_cold.csv,1000-1499,1220.0,1,Wood Frame,"Wood, Medium/Dark",Slab,Vented Attic,20 ft^2,Fiberglass,F9 B9 L9 R9,"Double, Clear, Non-metal, Air, Exterior Clear Storm",2 ft,West,R-13,"Wood Stud, R-11",,,,"Unfinished, Uninsulated",Uninsulated,Natural Gas Fuel Boiler,"Fuel Boiler, 80% AFUE",,,No,,68F,65F,Night -1h,,Yes,No,6F,0F,40 ACH50,,"Cooling Season, 7 days/wk",Hour8,Hour15,1,,100% Usage,"Gas, 120% Usage","Electric, 120% Usage","EnergyStar, 120% Usage",6A,In another census Place,WI,L O Simenstad Muni,45.31,-92.69,1984,0.0031290027187622863,36995570.29779472
2142,436445,G5500950_cold.csv,1000-1499,1220.0,1,Wood Frame,"Wood, Medium/Dark",Slab,Vented Attic,20 ft^2,Fiberglass,F9 B9 L9 R9,"Double, Clear, Non-metal, Air, Exterior Clear Storm",2 ft,West,R-13,"Wood Stud, R-11",,,,"Unfinished, Uninsulated",Uninsulated,Natural Gas Fuel Boiler,"Fuel Boiler, 80% AFUE",,,No,,68F,65F,Night -1h,,Yes,No,6F,0F,40 ACH50,,"Cooling Season, 7 days/wk",Hour8,Hour15,1,,100% Usage,"Gas, 120% Usage","Electric, 120% Usage","EnergyStar, 120% Usage",6A,In another census Place,WI,L O Simenstad Muni,45.31,-92.69,1995,0.004910809062925435,78167993.78219059
2143,436445,G5500950_cold.csv,1000-1499,1220.0,1,Wood Frame,"Wood, Medium/Dark",Slab,Vented Attic,20 ft^2,Fiberglass,F9 B9 L9 R9,"Double, Clear, Non-metal, Air, Exterior Clear Storm",2 ft,West,R-13,"Wood Stud, R-11",,,,"Unfinished, Uninsulated",Uninsulated,Natural Gas Fuel Boiler,"Fuel Boiler, 80% AFUE",,,No,,68F,65F,Night -1h,,Yes,No,6F,0F,40 ACH50,,"Cooling Season, 7 days/wk",Hour8,Hour15,1,,100% Usage,"Gas, 120% Usage","Electric, 120% Usage","EnergyStar, 120% Usage",6A,In another census Place,WI,L O Simenstad Muni,45.31,-92.69,2002,0.0075295906732563795,79951700.18251061
2144,436445,G5500950_cold.csv,1000-1499,1220.0,1,Wood Frame,"Wood, Medium/Dark",Slab,Vented Attic,20 ft^2,Fiberglass,F9 B9 L9 R9,"Double, Clear, Non-metal, Air, Exterior Clear Storm",2 ft,West,R-13,"Wood Stud, R-11",,,,"Unfinished, Uninsulated",Uninsulated,Natural Gas Fuel Boiler,"Fuel Boiler, 80% AFUE",,,No,,68F,65F,Night -1h,,Yes,No,6F,0F,40 ACH50,,"Cooling Season, 7 days/wk",Hour8,Hour15,1,,100% Usage,"Gas, 120% Usage","Electric, 120% Usage","EnergyStar, 120% Usage",6A,In another census Place,WI,L O Simenstad Muni,45.31,-92.69,2009,0.0075295906732563795,79951700.18251061
2145,436445,G5500950_cold.csv,1000-1499,1220.0,1,Wood Frame,"Wood, Medium/Dark",Slab,Vented Attic,20 ft^2,Fiberglass,F9 B9 L9 R9,"Double, Clear, Non-metal, Air, Exterior Clear Storm",2 ft,West,R-13,"Wood Stud, R-11",,,,"Unfinished, Uninsulated",Uninsulated,Natural Gas Fuel Boiler,"Fuel Boiler, 80% AFUE",,,No,,68F,65F,Night -1h,,Yes,No,6F,0F,40 ACH50,,"Cooling Season, 7 days/wk",Hour8,Hour15,1,,100% Usage,"Gas, 120% Usage","Electric, 120% Usage","EnergyStar, 120% Usage",6A,In another census Place,WI,L O Simenstad Muni,45.31,-92.69,2016,0.0,0.0
2146,437215,G5500950_cold.csv,1500-1999,1690.0,2,Wood Frame,"Brick, Medium/Dark",Heated Basement,Vented Attic,20 ft^2,Fiberglass,F12 B12 L12 R12,"Double, Low-E, Non-metal, Air, M-Gain",2 ft,North,R-30,"Wood Stud, R-11",Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",,Natural Gas Fuel Furnace,"Fuel Furnace, 80% AFUE",Room AC,"Room AC, EER 12.0",Yes,,68F,72F,Day +4h,Night Setback +5h,Yes,Yes,3F,2F,8 ACH50,,"Cooling Season, 7 days/wk",Hour5,Hour21,4,,100% Usage,"Electric, 120% Usage","Gas, 120% Usage","EnergyStar, 120% Usage",6A,In another census Place,WI,L O Simenstad Muni,45.31,-92.69,1918,0.0007788980269788168,214235564.756491
