,id,year,filename,inhabitants,resistance[K W-1],capacitance[J K-1],method,heating:demand[Wh],heating:load_max[W],cooling:demand[Wh],cooling:load_max[W],stories,area[m2],climate_zone
474,90210,1969,G3500090_mixed_dry.csv,1,0.0006733026456443,291741593.6845927,geoma,42518494,43530,6623617,24043,2,157.00613760000002,mixed dry
475,90210,1979,G3500090_mixed_dry.csv,1,0.0014326289412868,144977550.1166752,geoma,20915548,21425,3253839,11834,2,157.00613760000002,mixed dry
476,90210,1984,G3500090_mixed_dry.csv,1,0.0014196710474064,120809531.3975104,geoma,21327766,21604,3413293,11933,2,157.00613760000002,mixed dry
477,90210,1995,G3500090_mixed_dry.csv,1,0.0026321424580733,181784316.34358928,geoma,11593484,11336,1625748,6900,2,157.00613760000002,mixed dry
478,90210,2002,G3500090_mixed_dry.csv,1,0.0035484743479365,184255188.3243605,geoma,8839482,8836,1211473,5379,2,157.00613760000002,mixed dry
479,90210,2009,G3500090_mixed_dry.csv,1,0.0035484743479365,184255188.3243605,geoma,8839482,8836,1211473,5379,2,157.00613760000002,mixed dry
480,117311,1918,G3500090_mixed_dry.csv,3,0.0019726693547284,79139415.31167698,geoma,1309984316,331948,1262721456,272745,1,82.2191904,mixed dry
481,117311,1919,G3500090_mixed_dry.csv,3,0.0025681371640611,51034622.09417228,geoma,848316433,216892,810744633,172750,1,82.2191904,mixed dry
482,117311,1949,G3500090_mixed_dry.csv,3,0.0020156645544375,57716946.51874163,geoma,961352568,246853,914941502,193640,1,82.2191904,mixed dry
483,117311,1958,G3500090_mixed_dry.csv,3,0.0019727230621247,70588566.51677369,geoma,1171003341,298124,1123727448,241012,1,82.2191904,mixed dry
484,117311,1969,G3500090_mixed_dry.csv,3,0.0031095181869361,104510791.9795262,geoma,1714706039,426179,1682782753,373690,1,82.2191904,mixed dry
485,117311,1979,G3500090_mixed_dry.csv,3,0.0037202188763346,39474484.73831428,geoma,655427072,167178,627830658,134267,1,82.2191904,mixed dry
486,117311,1984,G3500090_mixed_dry.csv,3,0.0043134274767118,26836950.58487568,geoma,448497663,115968,423932904,88721,1,82.2191904,mixed dry
487,117311,1995,G3500090_mixed_dry.csv,3,0.0067697028890045,56703831.55511367,geoma,930460832,231327,912895544,202642,1,82.2191904,mixed dry
488,117311,2002,G3500090_mixed_dry.csv,3,0.0103797747134155,57997749.72255892,geoma,949372100,234747,936047147,209326,1,82.2191904,mixed dry
489,117311,2009,G3500090_mixed_dry.csv,3,0.0103797747134155,57997749.72255892,geoma,949372100,234747,936047147,209326,1,82.2191904,mixed dry
490,124192,1918,G3500090_mixed_dry.csv,1,0.0014309937532251,109096143.1415208,geoma,55916644,27810,11687175,82632,1,113.3417088,mixed dry
491,124192,1919,G3500090_mixed_dry.csv,1,0.0018629519591755,70352812.37840699,geoma,44054718,21910,9204049,49676,1,113.3417088,mixed dry
492,124192,1949,G3500090_mixed_dry.csv,1,0.0014621828939977,79564604.24052519,geoma,54825413,27267,11452322,53921,1,113.3417088,mixed dry
493,124192,1958,G3500090_mixed_dry.csv,1,0.0014310327130987,97308532.37340556,geoma,55915251,27809,11683971,70976,1,113.3417088,mixed dry
494,124192,1969,G3500090_mixed_dry.csv,1,0.0022556750782282,144071374.2542621,geoma,37213063,18508,7795595,125665,1,113.3417088,mixed dry
495,124192,1979,G3500090_mixed_dry.csv,1,0.0026986833652099,54416803.820049055,geoma,31885407,15858,6662463,39412,1,113.3417088,mixed dry
496,124192,1984,G3500090_mixed_dry.csv,1,0.0031290027187622,36995570.29779472,geoma,28154745,14002,5880208,23869,1,113.3417088,mixed dry
497,124192,1995,G3500090_mixed_dry.csv,1,0.0049108090629254,78167993.78219059,geoma,19665787,9780,4120198,68418,1,113.3417088,mixed dry
498,124192,2002,G3500090_mixed_dry.csv,1,0.0075295906732563,79951700.18251061,geoma,14481038,7202,3039472,72523,1,113.3417088,mixed dry
499,124192,2009,G3500090_mixed_dry.csv,1,0.0075295906732563,79951700.18251061,geoma,14481038,7202,3039472,72523,1,113.3417088,mixed dry
500,153117,1918,G3500090_mixed_dry.csv,4,0.0001606465298504,1038725572.5530694,geoma,477319686,461853,28948490,97555,2,761.2475097600001,mixed dry
501,153117,1919,G3500090_mixed_dry.csv,4,0.0001946823663977,778510119.8703194,geoma,395137891,362266,24454876,80676,2,761.2475097600001,mixed dry
502,153117,1949,G3500090_mixed_dry.csv,4,0.0001468204230114,825735639.3588496,geoma,523789842,429168,34046665,106647,2,761.2475097600001,mixed dry
503,153117,1958,G3500090_mixed_dry.csv,4,0.0001446962533657,944910841.9169002,geoma,530533336,461605,33533395,108198,2,761.2475097600001,mixed dry
504,153117,1969,G3500090_mixed_dry.csv,4,0.0001388676435366,1414515158.9654157,geoma,550528513,585987,32300856,112697,2,761.2475097600001,mixed dry
505,153117,1979,G3500090_mixed_dry.csv,4,0.0002954775336556,702926654.234341,geoma,261227801,285862,15183976,53499,2,761.2475097600001,mixed dry
506,153117,1984,G3500090_mixed_dry.csv,4,0.0002928049878102,585747514.953373,geoma,264056611,258239,15954015,53978,2,761.2475097600001,mixed dry
507,153117,1995,G3500090_mixed_dry.csv,4,0.0005428753666272,881385022.5558405,geoma,143414433,278496,7087103,29578,2,761.2475097600001,mixed dry
