id,year,climate_zone,state,inhabitants,resistance[K W-1],capacitance[J K-1],area[m2],stories,method,latitude[degree],longitude[degree],max_temperature[C],min_temperature[C],RMSE_heating[W],RMSE_cooling[W],RMSE_heating[W/m²],RMSE_cooling[W/m²],RMSE_heating[%peak],RMSE_cooling[%peak],filename,heating_demand_simulated[kWh],heating_demand_real[kWh],cooling_demand_simulated[kWh],cooling_demand_real[kWh],heating_demand_simulated[kWh]/area[m2],heating_demand_real[kWh]/area[m2],cooling_demand_simulated[kWh]/area[m2],cooling_demand_real[kWh]/area[m2]
46936,1958,hot dry,TX,5,0.0010330532011718,134796245.6647995,157.00613760000002,1,geoma,30.51,-99.77,22.22,16.67,1337.5,980.66,8.5188,6.246,0.5103,0.4417,G4802650_hot_dry.csv,6424.7,308.3,7406.2,3142.3,40.9,2.0,47.2,20.0
46936,1969,hot dry,TX,5,0.0016283571570641,199574280.7292647,157.00613760000002,1,geoma,30.51,-99.77,22.22,16.67,1200.92,996.96,7.6489,6.3498,0.4582,0.4491,G4802650_hot_dry.csv,5250.7,308.3,7587.4,3142.3,33.4,2.0,48.3,20.0
46936,1979,hot dry,TX,5,0.0019481619559503,75380654.47203517,157.00613760000002,1,geoma,30.51,-99.77,22.22,16.67,1208.48,923.55,7.697,5.8822,0.4611,0.416,G4802650_hot_dry.csv,5367.3,308.3,6906.3,3142.3,34.2,2.0,44.0,20.0
46936,1984,hot dry,TX,5,0.0022588066963846,51247962.13383039,157.00613760000002,1,geoma,30.51,-99.77,22.22,16.67,1019.91,1030.22,6.496,6.5617,0.3891,0.4641,G4802650_hot_dry.csv,3975.1,308.3,8119.8,3142.3,25.3,2.0,51.7,20.0
46936,1995,hot dry,TX,5,0.0035450810986798,108281893.02614926,157.00613760000002,1,geoma,30.51,-99.77,22.22,16.67,666.3,1052.46,4.2438,6.7033,0.2542,0.4741,G4802650_hot_dry.csv,1923.8,308.3,8341.3,3142.3,12.3,2.0,53.1,20.0
46936,2002,hot dry,TX,5,0.0054355624978537,110752765.00692044,157.00613760000002,1,geoma,30.51,-99.77,22.22,16.67,402.06,989.67,2.5608,6.3034,0.1534,0.4458,G4802650_hot_dry.csv,873.5,308.3,7786.3,3142.3,5.6,2.0,49.6,20.0
46936,2009,hot dry,TX,5,0.0054355624978537,110752765.00692044,157.00613760000002,1,geoma,30.51,-99.77,22.22,16.67,402.06,989.67,2.5608,6.3034,0.1534,0.4458,G4802650_hot_dry.csv,873.5,308.3,7786.3,3142.3,5.6,2.0,49.6,20.0
58370,1918,hot dry,TX,2,0.0014309937532251,109096143.1415208,113.3417088,1,geoma,30.51,-99.77,23.89,20.0,2226.2,511.48,19.6415,4.5127,0.4544,0.3523,G4802650_hot_dry.csv,10072.9,654.2,2794.2,2340.5,88.9,5.8,24.7,20.6
58370,1919,hot dry,TX,2,0.0018629519591755,70352812.37840699,113.3417088,1,geoma,30.51,-99.77,23.89,20.0,1936.33,514.87,17.084,4.5427,0.3953,0.3546,G4802650_hot_dry.csv,8077.0,654.2,2992.6,2340.5,71.3,5.8,26.4,20.6
58370,1949,hot dry,TX,2,0.0014621828939977,79564604.24052519,113.3417088,1,geoma,30.51,-99.77,23.89,20.0,2192.89,505.55,19.3476,4.4604,0.4476,0.3482,G4802650_hot_dry.csv,9871.1,654.2,2814.3,2340.5,87.1,5.8,24.8,20.6
58370,1958,hot dry,TX,2,0.0014310327130987,97308532.37340556,113.3417088,1,geoma,30.51,-99.77,23.89,20.0,2131.94,533.38,18.8098,4.7059,0.4352,0.3673,G4802650_hot_dry.csv,9345.2,654.2,3136.2,2340.5,82.5,5.8,27.7,20.6
58370,1969,hot dry,TX,2,0.0022556750782282,144071374.2542621,113.3417088,1,geoma,30.51,-99.77,23.89,20.0,1596.65,549.5,14.087,4.8482,0.3259,0.3784,G4802650_hot_dry.csv,5799.2,654.2,3322.4,2340.5,51.2,5.8,29.3,20.6
58370,1979,hot dry,TX,2,0.0026986833652099,54416803.820049055,113.3417088,1,geoma,30.51,-99.77,23.89,20.0,1575.72,480.99,13.9024,4.2437,0.3216,0.3313,G4802650_hot_dry.csv,6043.4,654.2,2734.5,2340.5,53.3,5.8,24.1,20.6
58370,1984,hot dry,TX,2,0.0031290027187622,36995570.29779472,113.3417088,1,geoma,30.51,-99.77,23.89,20.0,1263.72,537.35,11.1496,4.741,0.258,0.3701,G4802650_hot_dry.csv,4332.8,654.2,3602.3,2340.5,38.2,5.8,31.8,20.6
58370,1995,hot dry,TX,2,0.0049108090629254,78167993.78219059,113.3417088,1,geoma,30.51,-99.77,23.89,20.0,696.32,556.51,6.1436,4.91,0.1421,0.3833,G4802650_hot_dry.csv,1766.6,654.2,3732.2,2340.5,15.6,5.8,32.9,20.6
58370,2002,hot dry,TX,2,0.0075295906732563,79951700.18251061,113.3417088,1,geoma,30.51,-99.77,23.89,20.0,449.43,497.05,3.9652,4.3854,0.0917,0.3423,G4802650_hot_dry.csv,891.3,654.2,3260.3,2340.5,7.9,5.8,28.8,20.6
58370,2009,hot dry,TX,2,0.0075295906732563,79951700.18251061,113.3417088,1,geoma,30.51,-99.77,23.89,20.0,449.43,497.05,3.9652,4.3854,0.0917,0.3423,G4802650_hot_dry.csv,891.3,654.2,3260.3,2340.5,7.9,5.8,28.8,20.6
63875,1918,hot dry,TX,3,0.0010330250762927,151124985.171451,157.00613760000002,1,geoma,30.51,-99.77,23.89,21.11,3215.17,4652.52,20.478,29.6327,0.52,1.5612,G4802650_hot_dry.csv,17798.0,1942.8,18252.5,2236.4,113.4,12.4,116.3,14.2
63875,1919,hot dry,TX,3,0.0013448528936059,97455945.01599,157.00613760000002,1,geoma,30.51,-99.77,23.89,21.11,2892.34,4134.01,18.4218,26.3303,0.4678,1.3873,G4802650_hot_dry.csv,15174.9,1942.8,16785.0,2236.4,96.7,12.4,106.9,14.2
63875,1949,hot dry,TX,3,0.0010555403140101,110216541.9397439,157.00613760000002,1,geoma,30.51,-99.77,23.89,21.11,3173.43,4711.95,20.2121,30.0112,0.5132,1.5812,G4802650_hot_dry.csv,17486.4,1942.8,18721.2,2236.4,111.4,12.4,119.2,14.2
63875,1958,hot dry,TX,3,0.0010330532011718,134796245.6647995,157.00613760000002,1,geoma,30.51,-99.77,23.89,21.11,3101.59,5414.45,19.7546,34.4856,0.5016,1.8169,G4802650_hot_dry.csv,16777.1,1942.8,21464.5,2236.4,106.9,12.4,136.7,14.2
63875,1969,hot dry,TX,3,0.0016283571570641,199574280.7292647,157.00613760000002,1,geoma,30.51,-99.77,23.89,21.11,2532.58,3962.66,16.1304,25.2389,0.4096,1.3298,G4802650_hot_dry.csv,12381.2,1942.8,16031.3,2236.4,78.9,12.4,102.1,14.2
63875,1979,hot dry,TX,3,0.0019481619559503,75380654.47203517,157.00613760000002,1,geoma,30.51,-99.77,23.89,21.11,2437.21,2856.64,15.523,18.1944,0.3942,0.9586,G4802650_hot_dry.csv,12108.1,1942.8,12043.3,2236.4,77.1,12.4,76.7,14.2
63875,1984,hot dry,TX,3,0.0022588066963846,51247962.13383039,157.00613760000002,1,geoma,30.51,-99.77,23.89,21.11,1976.26,3574.97,12.5872,22.7696,0.3196,1.1997,G4802650_hot_dry.csv,9067.2,1942.8,15444.2,2236.4,57.8,12.4,98.4,14.2
63875,1995,hot dry,TX,3,0.0035450810986798,108281893.02614926,157.00613760000002,1,geoma,30.51,-99.77,23.89,21.11,1072.66,2729.76,6.8319,17.3863,0.1735,0.916,G4802650_hot_dry.csv,4465.4,1942.8,12040.8,2236.4,28.4,12.4,76.7,14.2
63875,2002,hot dry,TX,3,0.0054355624978537,110752765.00692044,157.00613760000002,1,geoma,30.51,-99.77,23.89,21.11,629.04,1870.92,4.0065,11.9162,0.1017,0.6278,G4802650_hot_dry.csv,2535.3,1942.8,8747.0,2236.4,16.1,12.4,55.7,14.2
63875,2009,hot dry,TX,3,0.0054355624978537,110752765.00692044,157.00613760000002,1,geoma,30.51,-99.77,23.89,21.11,629.04,1870.92,4.0065,11.9162,0.1017,0.6278,G4802650_hot_dry.csv,2535.3,1942.8,8747.0,2236.4,16.1,12.4,55.7,14.2
77361,1918,hot dry,TX,2,0.0014309937532251,109096143.1415208,113.3417088,1,geoma,30.51,-99.77,20.0,19.44,2557.71,423.72,22.5664,3.7385,0.3617,0.3579,G4802650_hot_dry.csv,10746.8,1290.1,5571.9,3813.3,94.8,11.4,49.2,33.6
77361,1919,hot dry,TX,2,0.0018629519591755,70352812.37840699,113.3417088,1,geoma,30.51,-99.77,20.0,19.44,2089.88,441.12,18.4387,3.892,0.2955,0.3726,G4802650_hot_dry.csv,8172.5,1290.1,5761.1,3813.3,72.1,11.4,50.8,33.6
77361,1949,hot dry,TX,2,0.0014621828939977,79564604.24052519,113.3417088,1,geoma,30.51,-99.77,20.0,19.44,2531.74,428.24,22.3373,3.7783,0.358,0.3617,G4802650_hot_dry.csv,10608.6,1290.1,5631.0,3813.3,93.6,11.4,49.7,33.6
77361,1958,hot dry,TX,2,0.0014310327130987,97308532.37340556,113.3417088,1,geoma,30.51,-99.77,20.0,19.44,2447.01,448.7,21.5896,3.9589,0.346,0.379,G4802650_hot_dry.csv,9934.5,1290.1,5819.8,3813.3,87.7,11.4,51.3,33.6
77361,1969,hot dry,TX,2,0.0022556750782282,144071374.2542621,113.3417088,1,geoma,30.51,-99.77,20.0,19.44,1599.22,458.29,14.1097,4.0434,0.2261,0.3871,G4802650_hot_dry.csv,5500.5,1290.1,5875.0,3813.3,48.5,11.4,51.8,33.6
77361,1979,hot dry,TX,2,0.0026986833652099,54416803.820049055,113.3417088,1,geoma,30.51,-99.77,20.0,19.44,1495.81,427.9,13.1973,3.7753,0.2115,0.3614,G4802650_hot_dry.csv,5738.3,1290.1,5642.4,3813.3,50.6,11.4,49.8,33.6
77361,1984,hot dry,TX,2,0.0031290027187622,36995570.29779472,113.3417088,1,geoma,30.51,-99.77,20.0,19.44,1136.42,489.32,10.0265,4.3172,0.1607,0.4133,G4802650_hot_dry.csv,4089.0,1290.1,6229.1,3813.3,36.1,11.4,55.0,33.6
77361,1995,hot dry,TX,2,0.0049108090629254,78167993.78219059,113.3417088,1,geoma,30.51,-99.77,20.0,19.44,538.22,499.04,4.7486,4.4029,0.0761,0.4215,G4802650_hot_dry.csv,1611.1,1290.1,6292.1,3813.3,14.2,11.4,55.5,33.6
77361,2002,hot dry,TX,2,0.0075295906732563,79951700.18251061,113.3417088,1,geoma,30.51,-99.77,20.0,19.44,411.98,470.34,3.6348,4.1497,0.0583,0.3972,G4802650_hot_dry.csv,790.1,1290.1,6036.9,3813.3,7.0,11.4,53.3,33.6
77361,2009,hot dry,TX,2,0.0075295906732563,79951700.18251061,113.3417088,1,geoma,30.51,-99.77,20.0,19.44,411.98,470.34,3.6348,4.1497,0.0583,0.3972,G4802650_hot_dry.csv,790.1,1290.1,6036.9,3813.3,7.0,11.4,53.3,33.6
91152,1918,hot dry,TX,4,0.0010330250762927,151124985.171451,157.00613760000002,1,geoma,30.51,-99.77,23.89,21.11,2339.46,774.84,14.9004,4.9351,0.5548,0.3905,G4802650_hot_dry.csv,13153.4,1125.9,5065.7,2970.4,83.8,7.2,32.3,18.9
91152,1919,hot dry,TX,4,0.0013448528936059,97455945.01599,157.00613760000002,1,geoma,30.51,-99.77,23.89,21.11,2180.3,791.31,13.8867,5.04,0.5171,0.3988,G4802650_hot_dry.csv,11691.2,1125.9,5372.3,2970.4,74.5,7.2,34.2,18.9
91152,1949,hot dry,TX,4,0.0010555403140101,110216541.9397439,157.00613760000002,1,geoma,30.51,-99.77,23.89,21.11,2313.78,776.12,14.7369,4.9432,0.5487,0.3912,G4802650_hot_dry.csv,12934.2,1125.9,5177.2,2970.4,82.4,7.2,33.0,18.9
91152,1958,hot dry,TX,4,0.0010330532011718,134796245.6647995,157.00613760000002,1,geoma,30.51,-99.77,23.89,21.11,2263.61,804.53,14.4174,5.1242,0.5368,0.4055,G4802650_hot_dry.csv,12446.1,1125.9,5510.1,2970.4,79.3,7.2,35.1,18.9
91152,1969,hot dry,TX,4,0.0016283571570641,199574280.7292647,157.00613760000002,1,geoma,30.51,-99.77,23.89,21.11,2025.74,832.78,12.9023,5.3041,0.4804,0.4197,G4802650_hot_dry.csv,10307.3,1125.9,5802.6,2970.4,65.6,7.2,37.0,18.9
91152,1979,hot dry,TX,4,0.0019481619559503,75380654.47203517,157.00613760000002,1,geoma,30.51,-99.77,23.89,21.11,1994.74,773.18,12.7048,4.9245,0.4731,0.3897,G4802650_hot_dry.csv,10160.5,1125.9,5176.9,2970.4,64.7,7.2,33.0,18.9
91152,1984,hot dry,TX,4,0.0022588066963846,51247962.13383039,157.00613760000002,1,geoma,30.51,-99.77,23.89,21.11,1698.92,841.84,10.8207,5.3618,0.4029,0.4243,G4802650_hot_dry.csv,7760.9,1125.9,6269.5,2970.4,49.4,7.2,39.9,18.9
91152,1995,hot dry,TX,4,0.0035450810986798,108281893.02614926,157.00613760000002,1,geoma,30.51,-99.77,23.89,21.11,1153.09,870.22,7.3442,5.5426,0.2735,0.4386,G4802650_hot_dry.csv,4195.9,1125.9,6510.7,2970.4,26.7,7.2,41.5,18.9
91152,2002,hot dry,TX,4,0.0054355624978537,110752765.00692044,157.00613760000002,1,geoma,30.51,-99.77,23.89,21.11,794.15,830.07,5.0581,5.2869,0.1883,0.4184,G4802650_hot_dry.csv,2358.4,1125.9,6080.8,2970.4,15.0,7.2,38.7,18.9
91152,2009,hot dry,TX,4,0.0054355624978537,110752765.00692044,157.00613760000002,1,geoma,30.51,-99.77,23.89,21.11,794.15,830.07,5.0581,5.2869,0.1883,0.4184,G4802650_hot_dry.csv,2358.4,1125.9,6080.8,2970.4,15.0,7.2,38.7,18.9
92135,1918,hot dry,TX,2,0.0019726693547284,79139415.31167698,82.2191904,1,geoma,30.51,-99.77,21.11,19.44,2048.27,736.23,24.9123,8.9545,0.4923,0.4567,G4802650_hot_dry.csv,11032.8,1266.3,6275.4,2548.4,134.2,15.4,76.3,31.0
92135,1919,hot dry,TX,2,0.0025681371640611,51034622.09417228,82.2191904,1,geoma,30.51,-99.77,21.11,19.44,1779.61,748.45,21.6447,9.1031,0.4277,0.4643,G4802650_hot_dry.csv,9018.9,1266.3,6433.8,2548.4,109.7,15.4,78.3,31.0
92135,1949,hot dry,TX,2,0.0020156645544375,57716946.51874163,82.2191904,1,geoma,30.51,-99.77,21.11,19.44,2016.41,744.39,24.5248,9.0537,0.4846,0.4618,G4802650_hot_dry.csv,10803.8,1266.3,6378.0,2548.4,131.4,15.4,77.6,31.0
92135,1958,hot dry,TX,2,0.0019727230621247,70588566.51677369,82.2191904,1,geoma,30.51,-99.77,21.11,19.44,1975.11,766.3,24.0225,9.3202,0.4747,0.4754,G4802650_hot_dry.csv,10376.5,1266.3,6621.4,2548.4,126.2,15.4,80.5,31.0
92135,1969,hot dry,TX,2,0.0031095181869361,104510791.9795262,82.2191904,1,geoma,30.51,-99.77,21.11,19.44,1486.11,760.99,18.075,9.2557,0.3572,0.4721,G4802650_hot_dry.csv,6931.7,1266.3,6566.7,2548.4,84.3,15.4,79.9,31.0
92135,1979,hot dry,TX,2,0.0037202188763346,39474484.73831428,82.2191904,1,geoma,30.51,-99.77,21.11,19.44,1394.21,711.6,16.9572,8.6549,0.3351,0.4414,G4802650_hot_dry.csv,6750.9,1266.3,6057.6,2548.4,82.1,15.4,73.7,31.0
92135,1984,hot dry,TX,2,0.0043134274767118,26836950.58487568,82.2191904,1,geoma,30.51,-99.77,21.11,19.44,1118.43,790.73,13.603,9.6174,0.2688,0.4905,G4802650_hot_dry.csv,5078.0,1266.3,6922.3,2548.4,61.8,15.4,84.2,31.0
92135,1995,hot dry,TX,2,0.0067697028890045,56703831.55511367,82.2191904,1,geoma,30.51,-99.77,21.11,19.44,581.11,762.63,7.0678,9.2756,0.1397,0.4731,G4802650_hot_dry.csv,2387.6,1266.3,6624.6,2548.4,29.0,15.4,80.6,31.0
92135,2002,hot dry,TX,2,0.0103797747134155,57997749.72255892,82.2191904,1,geoma,30.51,-99.77,21.11,19.44,382.07,688.69,4.647,8.3763,0.0918,0.4272,G4802650_hot_dry.csv,1355.7,1266.3,5873.2,2548.4,16.5,15.4,71.4,31.0
92135,2009,hot dry,TX,2,0.0103797747134155,57997749.72255892,82.2191904,1,geoma,30.51,-99.77,21.11,19.44,382.07,688.69,4.647,8.3763,0.0918,0.4272,G4802650_hot_dry.csv,1355.7,1266.3,5873.2,2548.4,16.5,15.4,71.4,31.0
114440,1918,hot dry,TX,4,0.0002130598460989,732732620.4111654,761.2475097600001,1,geoma,30.51,-99.77,22.22,21.11,11214.33,30697.69,14.7315,40.3255,0.5651,4.1283,G4802650_hot_dry.csv,75594.0,12983.9,144388.0,6966.0,99.3,17.1,189.7,9.2
114440,1919,hot dry,TX,4,0.0002773738577244,472517167.7284154,761.2475097600001,1,geoma,30.51,-99.77,22.22,21.11,10611.38,26753.41,13.9395,35.1442,0.5347,3.5978,G4802650_hot_dry.csv,69955.0,12983.9,128194.8,6966.0,91.9,17.1,168.4,9.2
114440,1949,hot dry,TX,4,0.000217703579531,534387186.1859536,761.2475097600001,1,geoma,30.51,-99.77,22.22,21.11,11147.17,30928.24,14.6433,40.6284,0.5617,4.1593,G4802650_hot_dry.csv,75071.4,12983.9,146720.8,6966.0,98.6,17.1,192.7,9.2
114440,1958,hot dry,TX,4,0.0002130656468123,653562388.7440041,761.2475097600001,1,geoma,30.51,-99.77,22.22,21.11,10964.88,34745.63,14.4038,45.643,0.5525,4.6726,G4802650_hot_dry.csv,73156.5,12983.9,163738.2,6966.0,96.1,17.1,215.1,9.2
114440,1969,hot dry,TX,4,0.0003358461795751,967640033.311003,761.2475097600001,1,geoma,30.51,-99.77,22.22,21.11,9755.36,24940.64,12.815,32.7629,0.4916,3.354,G4802650_hot_dry.csv,61966.4,12983.9,117047.4,6966.0,81.4,17.1,153.8,9.2
114440,1979,hot dry,TX,4,0.000401805431481,365484664.345477,761.2475097600001,1,geoma,30.51,-99.77,22.22,21.11,9769.11,18694.8,12.833,24.5581,0.4923,2.5141,G4802650_hot_dry.csv,62854.2,12983.9,91503.5,6966.0,82.6,17.1,120.2,9.2
114440,1984,hot dry,TX,4,0.0004658754353051,248476805.75420487,761.2475097600001,1,geoma,30.51,-99.77,22.22,21.11,8715.7,22250.95,11.4492,29.2296,0.4392,2.9923,G4802650_hot_dry.csv,54485.5,12983.9,110903.5,6966.0,71.6,17.1,145.7,9.2
114440,1995,hot dry,TX,4,0.0007311675685585,525007000.8616965,761.2475097600001,1,geoma,30.51,-99.77,22.22,21.11,5569.83,16497.48,7.3167,21.6716,0.2807,2.2186,G4802650_hot_dry.csv,32308.8,12983.9,80415.8,6966.0,42.4,17.1,105.6,9.2
114440,2002,hot dry,TX,4,0.0011210764731965,536987074.8323704,761.2475097600001,1,geoma,30.51,-99.77,22.22,21.11,3372.18,11356.48,4.4298,14.9182,0.1699,1.5272,G4802650_hot_dry.csv,20089.0,12983.9,56410.6,6966.0,26.4,17.1,74.1,9.2
114440,2009,hot dry,TX,4,0.0011210764731965,536987074.8323704,761.2475097600001,1,geoma,30.51,-99.77,22.22,21.11,3372.18,11356.48,4.4298,14.9182,0.1699,1.5272,G4802650_hot_dry.csv,20089.0,12983.9,56410.6,6966.0,26.4,17.1,74.1,9.2
127774,1918,hot dry,TX,2,0.0010330250762927,151124985.171451,157.00613760000002,1,geoma,30.51,-99.77,23.89,20.0,2258.65,5289.41,14.3857,33.6892,0.3354,2.5677,G4802650_hot_dry.csv,7901.9,1058.4,22104.5,1812.9,50.3,6.7,140.8,11.5
127774,1919,hot dry,TX,2,0.0013448528936059,97455945.01599,157.00613760000002,1,geoma,30.51,-99.77,23.89,20.0,1946.19,4659.07,12.3957,29.6744,0.289,2.2617,G4802650_hot_dry.csv,6089.3,1058.4,19946.0,1812.9,38.8,6.7,127.0,11.5
127774,1949,hot dry,TX,2,0.0010555403140101,110216541.9397439,157.00613760000002,1,geoma,30.51,-99.77,23.89,20.0,2247.76,5342.96,14.3164,34.0302,0.3338,2.5937,G4802650_hot_dry.csv,7839.7,1058.4,22565.8,1812.9,49.9,6.7,143.7,11.5
127774,1958,hot dry,TX,2,0.0010330532011718,134796245.6647995,157.00613760000002,1,geoma,30.51,-99.77,23.89,20.0,2148.7,6079.21,13.6854,38.7196,0.3191,2.9511,G4802650_hot_dry.csv,7154.1,1058.4,25584.0,1812.9,45.6,6.7,162.9,11.5
127774,1969,hot dry,TX,2,0.0016283571570641,199574280.7292647,157.00613760000002,1,geoma,30.51,-99.77,23.89,20.0,1475.52,4424.4,9.3978,28.1798,0.2191,2.1478,G4802650_hot_dry.csv,3604.5,1058.4,18822.9,1812.9,23.0,6.7,119.9,11.5
127774,1979,hot dry,TX,2,0.0019481619559503,75380654.47203517,157.00613760000002,1,geoma,30.51,-99.77,23.89,20.0,1580.54,3238.82,10.0668,20.6286,0.2347,1.5722,G4802650_hot_dry.csv,4397.0,1058.4,14230.2,1812.9,28.0,6.7,90.6,11.5
127774,1984,hot dry,TX,2,0.0022588066963846,51247962.13383039,157.00613760000002,1,geoma,30.51,-99.77,23.89,20.0,1315.49,3938.36,8.3786,25.0841,0.1954,1.9118,G4802650_hot_dry.csv,3056.3,1058.4,17548.1,1812.9,19.5,6.7,111.8,11.5
127774,1995,hot dry,TX,2,0.0035450810986798,108281893.02614926,157.00613760000002,1,geoma,30.51,-99.77,23.89,20.0,725.91,3002.55,4.6235,19.1238,0.1078,1.4576,G4802650_hot_dry.csv,757.5,1058.4,13500.4,1812.9,4.8,6.7,86.0,11.5
127774,2002,hot dry,TX,2,0.0054355624978537,110752765.00692044,157.00613760000002,1,geoma,30.51,-99.77,23.89,20.0,600.53,2073.91,3.8249,13.2091,0.0892,1.0068,G4802650_hot_dry.csv,229.3,1058.4,9689.8,1812.9,1.5,6.7,61.7,11.5
127774,2009,hot dry,TX,2,0.0054355624978537,110752765.00692044,157.00613760000002,1,geoma,30.51,-99.77,23.89,20.0,600.53,2073.91,3.8249,13.2091,0.0892,1.0068,G4802650_hot_dry.csv,229.3,1058.4,9689.8,1812.9,1.5,6.7,61.7,11.5
140101,1918,hot dry,TX,3,0.0014309937532251,109096143.1415208,113.3417088,1,geoma,30.51,-99.77,24.44,18.33,848.56,681.64,7.4868,6.014,0.3259,0.4057,G4802650_hot_dry.csv,2786.3,294.7,3979.2,1781.9,24.6,2.6,35.1,15.7
140101,1919,hot dry,TX,3,0.0018629519591755,70352812.37840699,113.3417088,1,geoma,30.51,-99.77,24.44,18.33,728.74,695.72,6.4296,6.1383,0.2799,0.4141,G4802650_hot_dry.csv,2178.5,294.7,4223.1,1781.9,19.2,2.6,37.3,15.7
140101,1949,hot dry,TX,3,0.0014621828939977,79564604.24052519,113.3417088,1,geoma,30.51,-99.77,24.44,18.33,841.64,682.2,7.4257,6.019,0.3233,0.4061,G4802650_hot_dry.csv,2779.0,294.7,4054.0,1781.9,24.5,2.6,35.8,15.7
140101,1958,hot dry,TX,3,0.0014310327130987,97308532.37340556,113.3417088,1,geoma,30.51,-99.77,24.44,18.33,791.27,708.08,6.9813,6.2473,0.3039,0.4215,G4802650_hot_dry.csv,2478.7,294.7,4336.4,1781.9,21.9,2.6,38.3,15.7
140101,1969,hot dry,TX,3,0.0022556750782282,144071374.2542621,113.3417088,1,geoma,30.51,-99.77,24.44,18.33,511.36,725.86,4.5117,6.4042,0.1964,0.4321,G4802650_hot_dry.csv,1084.6,294.7,4501.0,1781.9,9.6,2.6,39.7,15.7
140101,1979,hot dry,TX,3,0.0026986833652099,54416803.820049055,113.3417088,1,geoma,30.51,-99.77,24.44,18.33,623.14,672.67,5.4979,5.9349,0.2393,0.4004,G4802650_hot_dry.csv,1680.7,294.7,3996.0,1781.9,14.8,2.6,35.3,15.7
140101,1984,hot dry,TX,3,0.0031290027187622,36995570.29779472,113.3417088,1,geoma,30.51,-99.77,24.44,18.33,484.93,744.59,4.2785,6.5695,0.1863,0.4432,G4802650_hot_dry.csv,1135.6,294.7,4887.4,1781.9,10.0,2.6,43.1,15.7
140101,1995,hot dry,TX,3,0.0049108090629254,78167993.78219059,113.3417088,1,geoma,30.51,-99.77,24.44,18.33,217.42,758.08,1.9182,6.6885,0.0835,0.4512,G4802650_hot_dry.csv,137.7,294.7,5000.8,1781.9,1.2,2.6,44.1,15.7
140101,2002,hot dry,TX,3,0.0075295906732563,79951700.18251061,113.3417088,1,geoma,30.51,-99.77,24.44,18.33,199.84,706.27,1.7632,6.2314,0.0768,0.4204,G4802650_hot_dry.csv,13.6,294.7,4494.9,1781.9,0.1,2.6,39.7,15.7
140101,2009,hot dry,TX,3,0.0075295906732563,79951700.18251061,113.3417088,1,geoma,30.51,-99.77,24.44,18.33,199.84,706.27,1.7632,6.2314,0.0768,0.4204,G4802650_hot_dry.csv,13.6,294.7,4494.9,1781.9,0.1,2.6,39.7,15.7
141086,1918,hot dry,TX,1,0.0003987693624944,418456567.61016375,306.67293504,2,geoma,30.51,-99.77,25.56,18.33,8024.16,10500.29,26.1652,34.2394,0.2598,3.4048,G4802650_hot_dry.csv,34799.3,10098.6,36817.8,2238.7,113.5,32.9,120.1,7.3
141086,1919,hot dry,TX,1,0.0004832557740876,313627276.7502959,306.67293504,2,geoma,30.51,-99.77,25.56,18.33,6577.25,9548.8,21.4471,31.1367,0.213,3.0962,G4802650_hot_dry.csv,28252.4,10098.6,34219.2,2238.7,92.1,32.9,111.6,7.3
141086,1949,hot dry,TX,1,0.0003644491203138,332652348.7336542,306.67293504,2,geoma,30.51,-99.77,25.56,18.33,8746.04,11465.83,28.5191,37.3878,0.2832,3.7178,G4802650_hot_dry.csv,38893.8,10098.6,40464.5,2238.7,126.8,32.9,131.9,7.3
141086,1958,hot dry,TX,1,0.0003591763405267,380662764.1161444,306.67293504,2,geoma,30.51,-99.77,25.56,18.33,8521.65,12756.95,27.7874,41.5979,0.2759,4.1365,G4802650_hot_dry.csv,36875.0,10098.6,45311.1,2238.7,120.2,32.9,147.8,7.3
141086,1969,hot dry,TX,1,0.0003447081100087,569845562.5756452,306.67293504,2,geoma,30.51,-99.77,25.56,18.33,8823.93,12470.24,28.7731,40.663,0.2857,4.0435,G4802650_hot_dry.csv,37999.5,10098.6,43449.0,2238.7,123.9,32.9,141.7,7.3
141086,1979,hot dry,TX,1,0.0007334574101105,283178043.1568904,306.67293504,2,geoma,30.51,-99.77,25.56,18.33,3899.14,6423.91,12.7143,20.9471,0.1262,2.083,G4802650_hot_dry.csv,17928.8,10098.6,23350.5,2238.7,58.5,32.9,76.1,7.3
141086,1984,hot dry,TX,1,0.0007268234080935,235971753.33916083,306.67293504,2,geoma,30.51,-99.77,25.56,18.33,3717.88,8096.96,12.1233,26.4026,0.1204,2.6255,G4802650_hot_dry.csv,16166.8,10098.6,30064.9,2238.7,52.7,32.9,98.0,7.3
141086,1995,hot dry,TX,1,0.0013475676322762,355071022.63324744,306.67293504,2,geoma,30.51,-99.77,25.56,18.33,2330.43,5689.49,7.5991,18.5523,0.0755,1.8448,G4802650_hot_dry.csv,5335.2,10098.6,21656.9,2238.7,17.4,32.9,70.6,7.3
141086,2002,hot dry,TX,1,0.0018166984695585,359897264.29509693,306.67293504,2,geoma,30.51,-99.77,25.56,18.33,2425.9,4086.34,7.9104,13.3248,0.0785,1.325,G4802650_hot_dry.csv,3770.7,10098.6,15801.1,2238.7,12.3,32.9,51.5,7.3
141086,2009,hot dry,TX,1,0.0018166984695585,359897264.29509693,306.67293504,2,geoma,30.51,-99.77,25.56,18.33,2425.9,4086.34,7.9104,13.3248,0.0785,1.325,G4802650_hot_dry.csv,3770.7,10098.6,15801.1,2238.7,12.3,32.9,51.5,7.3
